Claim_ID,Customer_ID,Vehicle_ID,Policy_Start_Date,Claim_Date,Claim_Amount,Claim_Type
497,813387,V813387,2025-05-14,2025-05-14,10000,1
498,905779,V905779,2025-10-21,2025-10-21,10000,1
499,76759,V76759,2025-09-21,2025-09-21,10000,1
500,321924,V321924,2025-07-28,2025-07-28,10000,1
501,970531,V970531,2025-09-21,2025-09-21,10000,1
502,343650,V343650,2025-12-07,2025-12-07,10000,1
503,490873,V490873,2025-03-07,2025-03-07,10000,1
504,871857,V871857,2025-02-13,2025-02-13,10000,1
505,943074,V943074,2025-09-14,2025-09-14,10000,1
506,433449,V433449,2025-04-14,2025-04-14,10000,1
507,588748,V588748,2025-08-07,2025-08-07,10000,1
508,889059,V889059,2025-02-13,2025-02-13,10000,1
509,710291,V710291,2025-09-07,2025-09-07,10000,1
510,228991,V228991,2025-08-28,2025-08-28,10000,1
511,566642,V566642,2025-03-14,2025-03-14,10000,1
512,34837,V34837,2025-03-07,2025-03-07,10000,1
513,366586,V366586,2025-08-07,2025-08-07,10000,1
514,808958,V808958,2025-04-07,2025-04-07,10000,1
515,110095,V110095,2025-10-21,2025-10-21,10000,1
516,47516,V47516,2025-10-28,2025-10-28,10000,1
517,422036,V422036,2025-02-06,2025-02-06,10000,1
518,230181,V230181,2025-11-28,2025-11-28,10000,1
519,521380,V521380,2025-07-14,2025-07-14,10000,1
520,285615,V285615,2025-05-14,2025-05-14,10000,1
521,884436,V884436,2025-06-28,2025-06-28,10000,1
522,761216,V761216,2025-10-28,2025-10-28,10000,1
523,814754,V814754,2025-02-06,2025-02-06,10000,1
524,259515,V259515,2025-01-20,2025-01-20,10000,1
525,208542,V208542,2025-10-14,2025-10-14,10000,1
526,892549,V892549,2025-08-28,2025-08-28,10000,1
527,123874,V123874,2025-06-14,2025-06-14,10000,1
528,829545,V829545,2025-07-07,2025-07-07,10000,1
529,852868,V852868,2025-03-28,2025-03-28,10000,1
530,502280,V502280,2025-05-07,2025-05-07,10000,1
531,520160,V520160,2025-03-14,2025-03-14,10000,1
532,542823,V542823,2025-02-13,2025-02-13,10000,1
533,990104,V990104,2025-03-14,2025-03-14,10000,1
534,236426,V236426,2025-12-21,2025-12-21,10000,1
535,245020,V245020,2025-06-14,2025-06-14,10000,1
536,834402,V834402,2025-10-14,2025-10-14,10000,1
537,100945,V100945,2025-10-21,2025-10-21,10000,1
538,312866,V312866,2025-10-28,2025-10-28,10000,1
539,314049,V314049,2025-01-20,2025-01-20,10000,1
540,636075,V636075,2025-11-28,2025-11-28,10000,1
541,741209,V741209,2025-02-27,2025-02-27,10000,1
542,1424,V1424,2025-11-21,2025-11-21,10000,1
543,332799,V332799,2025-04-14,2025-04-14,10000,1
544,443155,V443155,2025-10-21,2025-10-21,10000,1
545,340499,V340499,2025-04-28,2025-04-28,10000,1
546,382355,V382355,2025-09-07,2025-09-07,10000,1
547,390055,V390055,2025-09-21,2025-09-21,10000,1
548,95685,V95685,2025-06-07,2025-06-07,10000,1
549,989752,V989752,2025-03-28,2025-03-28,10000,1
550,138141,V138141,2025-06-07,2025-06-07,10000,1
551,353858,V353858,2025-10-28,2025-10-28,10000,1
552,328888,V328888,2025-08-07,2025-08-07,10000,1
553,870446,V870446,2025-04-07,2025-04-07,10000,1
554,601114,V601114,2025-05-21,2025-05-21,10000,1
555,95614,V95614,2025-03-28,2025-03-28,10000,1
556,168381,V168381,2025-01-20,2025-01-20,10000,1
557,956080,V956080,2025-03-28,2025-03-28,10000,1
558,665646,V665646,2025-09-14,2025-09-14,10000,1
559,509486,V509486,2025-01-13,2025-01-13,10000,1
560,516478,V516478,2025-02-20,2025-02-20,10000,1
561,518629,V518629,2025-01-06,2025-01-06,10000,1
562,848029,V848029,2025-01-06,2025-01-06,10000,1
563,21493,V21493,2025-09-21,2025-09-21,10000,1
564,867753,V867753,2025-11-28,2025-11-28,10000,1
565,590944,V590944,2025-08-07,2025-08-07,10000,1
566,338289,V338289,2025-04-14,2025-04-14,10000,1
567,838329,V838329,2025-07-07,2025-07-07,10000,1
568,761636,V761636,2025-12-21,2025-12-21,10000,1
569,251494,V251494,2025-02-20,2025-02-20,10000,1
570,859382,V859382,2025-01-13,2025-01-13,10000,1
571,162823,V162823,2025-11-14,2025-11-14,10000,1
572,766546,V766546,2025-05-21,2025-05-21,10000,1
573,995953,V995953,2025-03-07,2025-03-07,10000,1
574,793844,V793844,2025-12-21,2025-12-21,10000,1
575,225768,V225768,2025-11-07,2025-11-07,10000,1
576,284243,V284243,2025-08-14,2025-08-14,10000,1
577,256640,V256640,2025-03-14,2025-03-14,10000,1
578,736206,V736206,2025-06-28,2025-06-28,10000,1
579,621587,V621587,2025-04-28,2025-04-28,10000,1
580,782277,V782277,2025-05-14,2025-05-14,10000,1
581,917942,V917942,2025-01-13,2025-01-13,10000,1
582,420707,V420707,2025-06-21,2025-06-21,10000,1
583,377282,V377282,2025-10-28,2025-10-28,10000,1
584,201924,V201924,2025-09-14,2025-09-14,10000,1
585,152178,V152178,2025-10-14,2025-10-14,10000,1
586,656319,V656319,2025-03-21,2025-03-21,10000,1
587,773264,V773264,2025-09-28,2025-09-28,10000,1
588,349984,V349984,2025-03-28,2025-03-28,10000,1
589,939041,V939041,2025-09-07,2025-09-07,10000,1
590,953162,V953162,2025-04-07,2025-04-07,10000,1
591,676335,V676335,2025-11-28,2025-11-28,10000,1
592,342308,V342308,2025-04-07,2025-04-07,10000,1
593,244160,V244160,2025-02-06,2025-02-06,10000,1
594,684732,V684732,2025-11-07,2025-11-07,10000,1
595,728255,V728255,2025-10-07,2025-10-07,10000,1
596,490430,V490430,2025-12-21,2025-12-21,10000,1
597,218203,V218203,2025-03-07,2025-03-07,10000,1
598,76064,V76064,2025-10-28,2025-10-28,10000,1
599,466678,V466678,2025-01-27,2025-01-27,10000,1
600,667041,V667041,2025-07-07,2025-07-07,10000,1
601,779882,V779882,2025-10-28,2025-10-28,10000,1
602,562996,V562996,2025-03-28,2025-03-28,10000,1
603,188334,V188334,2025-07-28,2025-07-28,10000,1
604,158516,V158516,2025-02-06,2025-02-06,10000,1
605,915265,V915265,2025-09-21,2025-09-21,10000,1
606,515761,V515761,2025-03-07,2025-03-07,10000,1
607,811703,V811703,2025-10-07,2025-10-07,10000,1
608,157590,V157590,2025-07-28,2025-07-28,10000,1
609,107564,V107564,2025-11-21,2025-11-21,10000,1
610,866336,V866336,2025-01-13,2025-01-13,10000,1
611,889234,V889234,2025-08-07,2025-08-07,10000,1
612,261643,V261643,2025-11-14,2025-11-14,10000,1
613,73389,V73389,2025-07-07,2025-07-07,10000,1
614,314757,V314757,2025-12-28,2025-12-28,10000,1
615,478094,V478094,2025-04-07,2025-04-07,10000,1
616,311981,V311981,2025-05-28,2025-05-28,10000,1
617,640467,V640467,2025-11-28,2025-11-28,10000,1
618,602541,V602541,2025-04-14,2025-04-14,10000,1
619,304129,V304129,2025-12-14,2025-12-14,10000,1
620,916545,V916545,2025-03-21,2025-03-21,10000,1
621,967870,V967870,2025-06-14,2025-06-14,10000,1
622,405647,V405647,2025-04-28,2025-04-28,10000,1
623,212965,V212965,2025-11-14,2025-11-14,10000,1
624,961794,V961794,2025-11-07,2025-11-07,10000,1
625,675459,V675459,2025-07-07,2025-07-07,10000,1
626,445886,V445886,2025-04-07,2025-04-07,10000,1
627,871399,V871399,2025-11-14,2025-11-14,10000,1
628,212080,V212080,2025-06-14,2025-06-14,10000,1
629,443179,V443179,2025-11-14,2025-11-14,10000,1
630,494951,V494951,2025-04-28,2025-04-28,10000,1
631,205058,V205058,2025-04-07,2025-04-07,10000,1
632,707942,V707942,2025-04-07,2025-04-07,10000,1
633,833738,V833738,2025-12-21,2025-12-21,10000,1
634,291265,V291265,2025-10-21,2025-10-21,10000,1
635,752029,V752029,2025-09-21,2025-09-21,10000,1
636,270755,V270755,2025-10-07,2025-10-07,10000,1
637,615046,V615046,2025-06-14,2025-06-14,10000,1
638,375927,V375927,2025-02-13,2025-02-13,10000,1
639,474119,V474119,2025-05-28,2025-05-28,10000,1
640,384992,V384992,2025-11-21,2025-11-21,10000,1
641,798724,V798724,2025-04-21,2025-04-21,10000,1
642,803092,V803092,2025-03-28,2025-03-28,10000,1
643,43521,V43521,2025-11-28,2025-11-28,10000,1
644,246796,V246796,2025-04-21,2025-04-21,10000,1
645,246789,V246789,2025-04-14,2025-04-14,10000,1
646,17391,V17391,2025-07-07,2025-07-07,10000,1
647,699615,V699615,2025-07-07,2025-07-07,10000,1
648,336215,V336215,2025-08-14,2025-08-14,10000,1
649,888265,V888265,2025-12-14,2025-12-14,10000,1
650,855746,V855746,2025-02-06,2025-02-06,10000,1
651,810490,V810490,2025-06-14,2025-06-14,10000,1
652,881220,V881220,2025-09-14,2025-09-14,10000,1
653,799524,V799524,2025-06-28,2025-06-28,10000,1
654,820684,V820684,2025-04-21,2025-04-21,10000,1
655,223388,V223388,2025-05-07,2025-05-07,10000,1
656,657303,V657303,2025-11-28,2025-11-28,10000,1
657,922372,V922372,2025-02-20,2025-02-20,10000,1
658,922249,V922249,2025-10-21,2025-10-21,10000,1
659,167595,V167595,2025-11-28,2025-11-28,10000,1
660,176013,V176013,2025-11-28,2025-11-28,10000,1
661,329452,V329452,2025-02-20,2025-02-20,10000,1
662,66161,V66161,2025-10-07,2025-10-07,10000,1
663,554731,V554731,2025-08-28,2025-08-28,10000,1
664,483880,V483880,2025-01-27,2025-01-27,10000,1
665,810657,V810657,2025-11-28,2025-11-28,10000,1
666,35377,V35377,2025-08-28,2025-08-28,10000,1
667,335070,V335070,2025-06-28,2025-06-28,10000,1
668,3063,V3063,2025-05-14,2025-05-14,10000,1
669,442240,V442240,2025-04-21,2025-04-21,10000,1
670,486481,V486481,2025-03-07,2025-03-07,10000,1
671,670600,V670600,2025-03-28,2025-03-28,10000,1
672,174755,V174755,2025-06-21,2025-06-21,10000,1
673,112742,V112742,2025-01-13,2025-01-13,10000,1
674,591988,V591988,2025-06-14,2025-06-14,10000,1
675,933206,V933206,2025-09-28,2025-09-28,10000,1
676,145064,V145064,2025-05-07,2025-05-07,10000,1
677,19313,V19313,2025-10-07,2025-10-07,10000,1
678,44018,V44018,2025-04-07,2025-04-07,10000,1
679,666605,V666605,2025-04-28,2025-04-28,10000,1
680,695512,V695512,2025-04-21,2025-04-21,10000,1
681,149609,V149609,2025-10-07,2025-10-07,10000,1
682,500847,V500847,2025-06-07,2025-06-07,10000,1
683,578873,V578873,2025-08-14,2025-08-14,10000,1
684,79419,V79419,2025-12-28,2025-12-28,10000,1
685,241641,V241641,2025-03-21,2025-03-21,10000,1
686,191926,V191926,2025-05-21,2025-05-21,10000,1
687,380210,V380210,2025-10-28,2025-10-28,10000,1
688,706614,V706614,2025-08-21,2025-08-21,10000,1
689,680812,V680812,2025-02-20,2025-02-20,10000,1
690,301544,V301544,2025-11-21,2025-11-21,10000,1
691,213239,V213239,2025-08-14,2025-08-14,10000,1
692,344092,V344092,2025-02-20,2025-02-20,10000,1
693,38579,V38579,2025-05-28,2025-05-28,10000,1
694,989183,V989183,2025-09-07,2025-09-07,10000,1
695,712501,V712501,2025-09-21,2025-09-21,10000,1
696,533198,V533198,2025-10-28,2025-10-28,10000,1
697,907359,V907359,2025-02-13,2025-02-13,10000,1
698,263405,V263405,2025-09-07,2025-09-07,10000,1
699,390414,V390414,2025-09-14,2025-09-14,10000,1
700,139940,V139940,2025-05-07,2025-05-07,10000,1
701,128212,V128212,2025-04-21,2025-04-21,10000,1
702,182906,V182906,2025-09-28,2025-09-28,10000,1
703,57384,V57384,2025-10-14,2025-10-14,10000,1
704,454860,V454860,2025-10-14,2025-10-14,10000,1
705,116598,V116598,2025-07-28,2025-07-28,10000,1
706,591881,V591881,2025-02-27,2025-02-27,10000,1
707,823642,V823642,2025-05-21,2025-05-21,10000,1
708,701117,V701117,2025-08-14,2025-08-14,10000,1
709,209664,V209664,2025-11-07,2025-11-07,10000,1
710,779678,V779678,2025-04-07,2025-04-07,10000,1
711,742499,V742499,2025-09-07,2025-09-07,10000,1
712,593740,V593740,2025-03-28,2025-03-28,10000,1
713,431138,V431138,2025-12-21,2025-12-21,10000,1
714,870497,V870497,2025-05-28,2025-05-28,10000,1
715,593567,V593567,2025-10-07,2025-10-07,10000,1
716,609624,V609624,2025-08-21,2025-08-21,10000,1
717,810924,V810924,2025-08-21,2025-08-21,10000,1
718,520808,V520808,2025-12-21,2025-12-21,10000,1
719,395660,V395660,2025-01-13,2025-01-13,10000,1
720,948404,V948404,2025-04-07,2025-04-07,10000,1
721,397504,V397504,2025-01-27,2025-01-27,10000,1
722,618736,V618736,2025-07-14,2025-07-14,10000,1
723,223700,V223700,2025-03-14,2025-03-14,10000,1
724,389330,V389330,2025-09-28,2025-09-28,10000,1
725,151354,V151354,2025-07-14,2025-07-14,10000,1
726,550989,V550989,2025-06-07,2025-06-07,10000,1
727,270023,V270023,2025-10-07,2025-10-07,10000,1
728,971858,V971858,2025-05-07,2025-05-07,10000,1
729,183729,V183729,2025-12-28,2025-12-28,10000,1
730,263945,V263945,2025-02-27,2025-02-27,10000,1
731,817427,V817427,2025-05-28,2025-05-28,10000,1
732,401309,V401309,2025-06-21,2025-06-21,10000,1
733,824626,V824626,2025-01-27,2025-01-27,10000,1
734,239872,V239872,2025-05-21,2025-05-21,10000,1
735,23604,V23604,2025-06-28,2025-06-28,10000,1
736,432426,V432426,2025-06-28,2025-06-28,10000,1
737,111453,V111453,2025-07-07,2025-07-07,10000,1
738,216998,V216998,2025-11-21,2025-11-21,10000,1
739,130324,V130324,2025-01-27,2025-01-27,10000,1
740,240072,V240072,2025-12-07,2025-12-07,10000,1
741,700666,V700666,2025-05-21,2025-05-21,10000,1
742,565735,V565735,2025-09-21,2025-09-21,10000,1
743,974868,V974868,2025-07-28,2025-07-28,10000,1
744,846433,V846433,2025-08-28,2025-08-28,10000,1
745,452152,V452152,2025-05-21,2025-05-21,10000,1
746,565575,V565575,2025-04-14,2025-04-14,10000,1
747,908013,V908013,2025-11-28,2025-11-28,10000,1
748,948394,V948394,2025-03-28,2025-03-28,10000,1
749,513146,V513146,2025-01-13,2025-01-13,10000,1
750,427533,V427533,2025-02-13,2025-02-13,10000,1
751,336222,V336222,2025-08-21,2025-08-21,10000,1
752,232407,V232407,2025-12-28,2025-12-28,10000,1
753,908988,V908988,2025-07-28,2025-07-28,10000,1
754,684959,V684959,2025-06-21,2025-06-21,10000,1
755,883904,V883904,2025-01-13,2025-01-13,10000,1
756,35424,V35424,2025-10-14,2025-10-14,10000,1
757,621886,V621886,2025-02-20,2025-02-20,10000,1
758,920961,V920961,2025-04-14,2025-04-14,10000,1
759,528908,V528908,2025-02-06,2025-02-06,10000,1
760,529050,V529050,2025-06-28,2025-06-28,10000,1
761,850270,V850270,2025-02-20,2025-02-20,10000,1
762,117056,V117056,2025-10-28,2025-10-28,10000,1
763,430270,V430270,2025-08-07,2025-08-07,10000,1
764,988190,V988190,2025-12-21,2025-12-21,10000,1
765,145749,V145749,2025-03-21,2025-03-21,10000,1
766,680774,V680774,2025-01-13,2025-01-13,10000,1
767,418138,V418138,2025-06-14,2025-06-14,10000,1
768,824124,V824124,2025-09-14,2025-09-14,10000,1
769,210951,V210951,2025-05-14,2025-05-14,10000,1
770,417725,V417725,2025-04-28,2025-04-28,10000,1
771,462286,V462286,2025-01-27,2025-01-27,10000,1
772,752747,V752747,2025-09-07,2025-09-07,10000,1
773,223822,V223822,2025-07-14,2025-07-14,10000,1
774,935059,V935059,2025-10-21,2025-10-21,10000,1
775,766218,V766218,2025-06-28,2025-06-28,10000,1
776,770756,V770756,2025-11-21,2025-11-21,10000,1
777,578979,V578979,2025-11-28,2025-11-28,10000,1
778,650396,V650396,2025-01-13,2025-01-13,10000,1
779,149829,V149829,2025-05-14,2025-05-14,10000,1
780,664784,V664784,2025-05-07,2025-05-07,10000,1
781,870575,V870575,2025-08-14,2025-08-14,10000,1
782,757708,V757708,2025-03-28,2025-03-28,10000,1
783,30995,V30995,2025-09-07,2025-09-07,10000,1
784,763856,V763856,2025-01-13,2025-01-13,10000,1
785,170837,V170837,2025-10-07,2025-10-07,10000,1
786,27585,V27585,2025-05-14,2025-05-14,10000,1
787,881579,V881579,2025-09-07,2025-09-07,10000,1
788,174558,V174558,2025-12-07,2025-12-07,10000,1
789,411153,V411153,2025-05-14,2025-05-14,10000,1
790,426045,V426045,2025-01-20,2025-01-20,10000,1
791,55944,V55944,2025-11-07,2025-11-07,10000,1
792,490162,V490162,2025-03-28,2025-03-28,10000,1
793,908433,V908433,2025-01-20,2025-01-20,10000,1
794,946832,V946832,2025-12-21,2025-12-21,10000,1
795,999010,V999010,2025-07-14,2025-07-14,10000,1
796,613078,V613078,2025-01-27,2025-01-27,10000,1
797,359684,V359684,2025-09-28,2025-09-28,10000,1
798,172186,V172186,2025-06-14,2025-06-14,10000,1
799,706119,V706119,2025-04-14,2025-04-14,10000,1
800,737351,V737351,2025-08-14,2025-08-14,10000,1
801,68463,V68463,2025-01-20,2025-01-20,10000,1
802,947267,V947267,2025-02-27,2025-02-27,10000,1
803,90653,V90653,2025-09-07,2025-09-07,10000,1
804,60052,V60052,2025-01-27,2025-01-27,10000,1
805,855196,V855196,2025-08-07,2025-08-07,10000,1
806,33587,V33587,2025-10-07,2025-10-07,10000,1
807,267933,V267933,2025-01-20,2025-01-20,10000,1
808,783146,V783146,2025-09-28,2025-09-28,10000,1
809,398489,V398489,2025-10-07,2025-10-07,10000,1
810,126260,V126260,2025-12-21,2025-12-21,10000,1
811,74532,V74532,2025-08-21,2025-08-21,10000,1
812,529654,V529654,2025-02-20,2025-02-20,10000,1
813,757786,V757786,2025-06-14,2025-06-14,10000,1
814,102988,V102988,2025-05-21,2025-05-21,10000,1
815,533343,V533343,2025-03-21,2025-03-21,10000,1
816,908266,V908266,2025-08-07,2025-08-07,10000,1
817,461600,V461600,2025-03-14,2025-03-14,10000,1
818,375879,V375879,2025-12-28,2025-12-28,10000,1
819,503972,V503972,2025-12-21,2025-12-21,10000,1
820,930491,V930491,2025-04-28,2025-04-28,10000,1
821,395103,V395103,2025-07-07,2025-07-07,10000,1
822,536654,V536654,2025-04-07,2025-04-07,10000,1
823,119222,V119222,2025-09-28,2025-09-28,10000,1
824,596129,V596129,2025-10-07,2025-10-07,10000,1
825,960848,V960848,2025-04-07,2025-04-07,10000,1
826,314895,V314895,2025-05-14,2025-05-14,10000,1
827,889844,V889844,2025-04-07,2025-04-07,10000,1
828,480395,V480395,2025-07-21,2025-07-21,10000,1
829,50308,V50308,2025-06-14,2025-06-14,10000,1
830,800181,V800181,2025-04-14,2025-04-14,10000,1
831,144957,V144957,2025-01-20,2025-01-20,10000,1
832,292706,V292706,2025-09-28,2025-09-28,10000,1
833,634810,V634810,2025-06-14,2025-06-14,10000,1
834,306593,V306593,2025-09-07,2025-09-07,10000,1
835,471764,V471764,2025-12-21,2025-12-21,10000,1
836,968259,V968259,2025-07-07,2025-07-07,10000,1
837,85902,V85902,2025-09-14,2025-09-14,10000,1
838,40616,V40616,2025-12-21,2025-12-21,10000,1
839,272989,V272989,2025-11-14,2025-11-14,10000,1
840,926764,V926764,2025-02-20,2025-02-20,10000,1
841,175000,V175000,2025-02-20,2025-02-20,10000,1
842,98140,V98140,2025-02-20,2025-02-20,10000,1
843,75410,V75410,2025-01-13,2025-01-13,10000,1
844,441874,V441874,2025-04-21,2025-04-21,10000,1
845,885527,V885527,2025-06-21,2025-06-21,10000,1
846,314025,V314025,2025-12-28,2025-12-28,10000,1
847,499184,V499184,2025-11-21,2025-11-21,10000,1
848,512651,V512651,2025-09-07,2025-09-07,10000,1
849,153421,V153421,2025-03-07,2025-03-07,10000,1
850,637416,V637416,2025-07-28,2025-07-28,10000,1
851,706217,V706217,2025-07-21,2025-07-21,10000,1
852,280871,V280871,2025-05-28,2025-05-28,10000,1
853,611430,V611430,2025-07-28,2025-07-28,10000,1
854,586247,V586247,2025-10-07,2025-10-07,10000,1
855,882531,V882531,2025-04-14,2025-04-14,10000,1
856,264991,V264991,2025-01-06,2025-01-06,10000,1
857,827540,V827540,2025-01-13,2025-01-13,10000,1
858,790201,V790201,2025-01-06,2025-01-06,10000,1
859,426801,V426801,2025-02-13,2025-02-13,10000,1
860,845725,V845725,2025-09-21,2025-09-21,10000,1
861,469890,V469890,2025-11-07,2025-11-07,10000,1
862,116622,V116622,2025-08-21,2025-08-21,10000,1
863,952864,V952864,2025-06-14,2025-06-14,10000,1
864,702595,V702595,2025-08-28,2025-08-28,10000,1
865,292898,V292898,2025-04-07,2025-04-07,10000,1
866,445467,V445467,2025-02-13,2025-02-13,10000,1
867,487184,V487184,2025-02-06,2025-02-06,10000,1
868,303136,V303136,2025-03-28,2025-03-28,10000,1
869,372890,V372890,2025-10-28,2025-10-28,10000,1
870,731061,V731061,2025-06-07,2025-06-07,10000,1
871,661390,V661390,2025-01-27,2025-01-27,10000,1
872,328902,V328902,2025-08-21,2025-08-21,10000,1
873,119160,V119160,2025-07-28,2025-07-28,10000,1
874,821294,V821294,2025-12-21,2025-12-21,10000,1
875,465253,V465253,2025-03-07,2025-03-07,10000,1
876,255908,V255908,2025-03-14,2025-03-14,10000,1
877,740865,V740865,2025-03-21,2025-03-21,10000,1
878,354437,V354437,2025-05-28,2025-05-28,10000,1
879,742865,V742865,2025-09-07,2025-09-07,10000,1
880,34662,V34662,2025-09-14,2025-09-14,10000,1
881,427555,V427555,2025-03-07,2025-03-07,10000,1
882,118018,V118018,2025-06-14,2025-06-14,10000,1
883,420090,V420090,2025-10-14,2025-10-14,10000,1
884,760545,V760545,2025-12-28,2025-12-28,10000,1
885,715568,V715568,2025-02-06,2025-02-06,10000,1
886,4968,V4968,2025-07-28,2025-07-28,10000,1
887,204242,V204242,2025-01-13,2025-01-13,10000,1
888,355065,V355065,2025-02-13,2025-02-13,10000,1
889,211860,V211860,2025-11-07,2025-11-07,10000,1
890,418809,V418809,2025-04-14,2025-04-14,10000,1
891,882667,V882667,2025-08-28,2025-08-28,10000,1
892,770695,V770695,2025-09-21,2025-09-21,10000,1
893,304763,V304763,2025-09-07,2025-09-07,10000,1
894,526719,V526719,2025-02-13,2025-02-13,10000,1
895,726036,V726036,2025-09-14,2025-09-14,10000,1
896,545062,V545062,2025-03-28,2025-03-28,10000,1
897,646987,V646987,2025-09-21,2025-09-21,10000,1
898,169251,V169251,2025-06-07,2025-06-07,10000,1
899,408050,V408050,2025-11-21,2025-11-21,10000,1
900,72641,V72641,2025-06-21,2025-06-21,10000,1
901,165795,V165795,2025-12-28,2025-12-28,10000,1
902,196396,V196396,2025-08-07,2025-08-07,10000,1
903,867732,V867732,2025-11-07,2025-11-07,10000,1
904,810376,V810376,2025-02-20,2025-02-20,10000,1
905,252599,V252599,2025-02-27,2025-02-27,10000,1
